CUDA total time
===============
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::view         0.69%     271.324us         0.69%     271.324us       1.068us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           254            --  
                                       aten::empty_like         0.86%     336.942us         2.95%       1.151ms       5.841us       0.000us         0.00%       0.000us       0.000us           0 b           0 b     234.69 Mb           0 b           197            --  
                                   mixed/qkv_projection         4.18%       1.633ms        14.22%       5.554ms     198.352us       0.000us         0.00%     686.975us      24.535us           0 b           0 b      45.57 Mb     -13.71 Mb            28            --  
                                           aten::linear         1.53%     596.840us        21.49%       8.392ms      42.386us       0.000us         0.00%       4.205ms      21.235us           0 b           0 b     649.96 Mb           0 b           198            --  
                                                aten::t         0.88%     342.380us         1.87%     730.079us       3.687us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           198            --  
                                        aten::transpose         1.92%     749.623us         2.39%     933.377us       2.212us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           422            --  
                                  cudaFuncGetAttributes         1.16%     453.188us         1.16%     453.188us       2.289us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           198            --  
                                   cudaFuncSetAttribute         0.35%     135.461us         0.35%     135.461us       0.318us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           426            --  
                                    cudaLaunchKernelExC         2.29%     895.352us         2.29%     895.352us       4.522us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           198            --  
                                             mixed/rope         7.99%       3.121ms         9.44%       3.686ms     131.638us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b     -52.17 Mb            28            --  
                                   mixed/kv_cache_write         2.51%     980.862us         5.71%       2.228ms      79.576us       0.000us         0.00%     181.183us       6.471us           0 b           0 b           0 b           0 b            28            --  
                                           aten::select         0.62%     241.170us         0.72%     279.773us       3.331us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            84            --  
                                 mixed/decode_attention         6.39%       2.495ms         8.38%       3.274ms     116.924us       0.000us         0.00%      39.456us       1.409us           0 b           0 b      24.00 Kb    -648.00 Kb            28            --  
                                mixed/prefill_attention         6.05%       2.364ms         6.84%       2.670ms      95.356us       0.000us         0.00%      17.024us       0.608us           0 b           0 b       1.61 Mb     -43.45 Mb            28            --  
                                mixed/output_projection         2.99%       1.167ms        11.33%       4.423ms     157.972us       0.000us         0.00%     634.689us      22.667us           0 b           0 b      46.67 Mb    -133.58 Mb            28            --  
                                            aten::clone         0.25%      96.017us         1.53%     599.105us      21.397us       0.000us         0.00%      96.899us       3.461us           0 b           0 b      45.06 Mb           0 b            28            --  
                                     aten::_unsafe_view         0.10%      38.012us         0.10%      38.012us       1.358us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            28            --  
                                           aten::matmul         0.89%     348.767us        10.80%       4.219ms      37.011us       0.000us         0.00%       3.518ms      30.856us           0 b           0 b     590.68 Mb           0 b           114            --  
                           mixed/post_attention_rmsnorm         5.44%       2.126ms         6.45%       2.517ms      89.900us       0.000us         0.00%       7.616us       0.272us           0 b           0 b           0 b     -45.06 Mb            28            --  
                                              mixed/mlp         3.75%       1.465ms        14.70%       5.740ms     204.984us       0.000us         0.00%       3.410ms     121.803us           0 b           0 b      45.06 Mb      -1.02 Gb            28            --  
                                        cudaMemsetAsync         0.66%     256.422us         0.66%     256.422us       4.274us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            60            --  
                           mixed/final_norm_and_lm_head         0.27%     106.162us         0.63%     246.509us     246.509us       0.000us         0.00%     336.960us     336.960us           0 b           0 b       2.90 Mb      -1.62 Mb             1            --  
                                    decode/sample_batch         0.09%      34.913us         1.40%     547.768us     547.768us       0.000us         0.00%      12.960us      12.960us           0 b         -64 b           0 b        -512 b             1            --  
                                     aten::resolve_conj         0.00%       0.718us         0.00%       0.718us       0.359us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             2            --  
                                      aten::resolve_neg         0.00%       0.471us         0.00%       0.471us       0.235us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             2            --  
                                   prefill/sample_batch         0.13%      51.212us         0.40%     154.577us     154.577us       0.000us         0.00%      15.712us      15.712us           0 b         -32 b           0 b    -594.50 Kb             1            --  
                                  cudaDeviceSynchronize         0.02%       6.209us         0.02%       6.209us       6.209us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1            --  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 39.055ms
Self CUDA time total: 31.180ms


CPU self-time
=============
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  Total MFLOPs  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            mixed/layer         8.42%       3.290ms        92.36%      36.072ms       1.288ms       0.000us         0.00%       4.989ms     178.184us           0 b           0 b       8.58 Mb    -131.97 Mb            28            --  
                                             mixed/rope         7.99%       3.121ms         9.44%       3.686ms     131.638us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b     -52.17 Mb            28            --  
                                               aten::mm         6.99%       2.729ms         9.91%       3.870ms      33.951us       3.518ms        11.28%       3.518ms      30.856us           0 b           0 b     590.68 Mb     590.68 Mb           114   1275667.415  
                                 mixed/decode_attention         6.39%       2.495ms         8.38%       3.274ms     116.924us       0.000us         0.00%      39.456us       1.409us           0 b           0 b      24.00 Kb    -648.00 Kb            28            --  
                                mixed/prefill_attention         6.05%       2.364ms         6.84%       2.670ms      95.356us       0.000us         0.00%      17.024us       0.608us           0 b           0 b       1.61 Mb     -43.45 Mb            28            --  
                           mixed/post_attention_rmsnorm         5.44%       2.126ms         6.45%       2.517ms      89.900us       0.000us         0.00%       7.616us       0.272us           0 b           0 b           0 b     -45.06 Mb            28            --  
                                    mixed/input_rmsnorm         5.22%       2.037ms         6.25%       2.441ms      87.173us       0.000us         0.00%      11.713us       0.418us           0 b           0 b       1.61 Mb     -43.45 Mb            28            --  
                                            aten::addmm         5.01%       1.955ms         7.29%       2.846ms      33.885us     686.975us         2.20%     686.975us       8.178us           0 b           0 b      59.28 Mb     -24.72 Mb            84     91603.599  
                                   mixed/qkv_projection         4.18%       1.633ms        14.22%       5.554ms     198.352us       0.000us         0.00%     686.975us      24.535us           0 b           0 b      45.57 Mb     -13.71 Mb            28            --  
                                              mixed/mlp         3.75%       1.465ms        14.70%       5.740ms     204.984us       0.000us         0.00%       3.410ms     121.803us           0 b           0 b      45.06 Mb      -1.02 Gb            28            --  
                                mixed/output_projection         2.99%       1.167ms        11.33%       4.423ms     157.972us       0.000us         0.00%     634.689us      22.667us           0 b           0 b      46.67 Mb    -133.58 Mb            28            --  
                                       cudaLaunchKernel         2.58%       1.009ms         2.58%       1.009ms       4.408us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           229            --  
                                   mixed/kv_cache_write         2.51%     980.862us         5.71%       2.228ms      79.576us       0.000us         0.00%     181.183us       6.471us           0 b           0 b           0 b           0 b            28            --  
                                    cudaLaunchKernelExC         2.29%     895.352us         2.29%     895.352us       4.522us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           198            --  
                            mixed/cache_and_input_setup         1.97%     771.026us         3.66%       1.430ms       1.430ms       0.000us         0.00%      15.105us      15.105us           0 b     -26.38 Kb       1.64 Mb           0 b             1            --  
                                    aten::empty_strided         1.95%     760.972us         1.95%     760.972us       4.204us       0.000us         0.00%       0.000us       0.000us          80 b          80 b     189.66 Mb     189.66 Mb           181            --  
                                        aten::transpose         1.92%     749.623us         2.39%     933.377us       2.212us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           422            --  
                                         cuLaunchKernel         1.91%     747.486us         1.91%     747.486us       4.423us      75.809us         0.24%      75.809us       0.449us           0 b           0 b           0 b           0 b           169            --  
                               mixed/profiled_iteration         1.53%     597.942us        99.98%      39.049ms      39.049ms       0.000us         0.00%       5.370ms       5.370ms           0 b           0 b           0 b     -13.12 Mb             1            --  
                                           aten::linear         1.53%     596.840us        21.49%       8.392ms      42.386us       0.000us         0.00%       4.205ms      21.235us           0 b           0 b     649.96 Mb           0 b           198            --  
                                      aten::index_copy_         1.45%     566.700us         2.22%     865.200us      15.450us     181.183us         0.58%     181.183us       3.235us           0 b           0 b           0 b           0 b            56            --  
                                        cudaMemcpyAsync         1.33%     520.278us         1.33%     520.278us      43.357us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            12            --  
                                  cudaFuncGetAttributes         1.16%     453.188us         1.16%     453.188us       2.289us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           198            --  
                                            aten::empty         1.10%     430.634us         1.10%     430.634us       3.445us       0.000us         0.00%       0.000us       0.000us      26.39 Kb      26.39 Kb     129.06 Mb     129.06 Mb           125            --  
                                            aten::slice         1.03%     402.265us         1.22%     477.177us       2.410us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           198            --  
                                              aten::add         1.02%     398.429us         1.55%     603.632us      10.779us     147.008us         0.47%     147.008us       2.625us           0 b           0 b      90.12 Mb      90.12 Mb            56        44.728  
                                              aten::cat         1.01%     395.952us         1.37%     534.765us      19.099us     182.815us         0.59%     182.815us       6.529us           0 b           0 b      45.06 Mb      45.06 Mb            28            --  
                                       aten::as_strided         0.97%     380.261us         0.97%     380.261us       0.408us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           931            --  
                                           aten::matmul         0.89%     348.767us        10.80%       4.219ms      37.011us       0.000us         0.00%       3.518ms      30.856us           0 b           0 b     590.68 Mb           0 b           114            --  
                                               aten::to         0.89%     346.623us         2.77%       1.080ms      90.017us       0.000us         0.00%      14.017us       1.168us          80 b           0 b      31.00 Kb           0 b            12            --  
                                                aten::t         0.88%     342.380us         1.87%     730.079us       3.687us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           198            --  
                                       aten::empty_like         0.86%     336.942us         2.95%       1.151ms       5.841us       0.000us         0.00%       0.000us       0.000us           0 b           0 b     234.69 Mb           0 b           197            --  
                                            aten::copy_         0.70%     274.989us         2.53%     989.187us      24.730us     110.916us         0.36%     110.916us       2.773us           0 b           0 b           0 b           0 b            40            --  
                                             aten::view         0.69%     271.324us         0.69%     271.324us       1.068us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           254            --  
                                        cudaMemsetAsync         0.66%     256.422us         0.66%     256.422us       4.274us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            60            --  
                                             aten::silu         0.62%     242.572us         0.95%     369.806us      13.207us     204.639us         0.66%     204.639us       7.309us           0 b           0 b     248.83 Mb     248.83 Mb            28            --  
                                           aten::select         0.62%     241.170us         0.72%     279.773us       3.331us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            84            --  
                                        aten::unsqueeze         0.57%     221.031us         0.69%     269.765us       2.387us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           113            --  
                                              aten::mul         0.56%     219.538us         0.82%     320.257us      11.438us     230.304us         0.74%     230.304us       8.225us           0 b           0 b     248.83 Mb     248.83 Mb            28       130.458  
                                          aten::reshape         0.51%     199.307us         2.36%     920.465us      10.829us       0.000us         0.00%      96.899us       1.140us           0 b           0 b      45.06 Mb           0 b            85            --  
                                   cudaFuncSetAttribute         0.35%     135.461us         0.35%     135.461us       0.318us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           426            --  
                           mixed/final_norm_and_lm_head         0.27%     106.162us         0.63%     246.509us     246.509us       0.000us         0.00%     336.960us     336.960us           0 b           0 b       2.90 Mb      -1.62 Mb             1            --  
                                            aten::clone         0.25%      96.017us         1.53%     599.105us      21.397us       0.000us         0.00%      96.899us       3.461us           0 b           0 b      45.06 Mb           0 b            28            --  
                                  cudaStreamSynchronize         0.19%      76.052us         0.19%      76.052us       6.338us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            12            --  
                                   prefill/sample_batch         0.13%      51.212us         0.40%     154.577us     154.577us       0.000us         0.00%      15.712us      15.712us           0 b         -32 b           0 b    -594.50 Kb             1            --  
                                     aten::index_select         0.12%      47.096us         0.29%     112.883us      37.628us      13.472us         0.04%      13.472us       4.491us           0 b           0 b       2.19 Mb           0 b             3            --  
                                         aten::_to_copy         0.12%      44.918us         1.88%     733.586us      61.132us       0.000us         0.00%      14.017us       1.168us          80 b           0 b      31.00 Kb           0 b            12            --  
                                           aten::argmax         0.10%      39.336us         0.15%      58.376us      29.188us      19.200us         0.06%      19.200us       9.600us           0 b           0 b       1.00 Kb       1.00 Kb             2            --  
                                     aten::_unsafe_view         0.10%      38.012us         0.10%      38.012us       1.358us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            28            --  
                                    decode/sample_batch         0.09%      34.913us         1.40%     547.768us     547.768us       0.000us         0.00%      12.960us      12.960us           0 b         -64 b           0 b        -512 b             1            --  
                                          aten::resize_         0.03%      12.995us         0.03%      12.995us       4.332us       0.000us         0.00%       0.000us       0.000us           0 b           0 b       2.19 Mb       2.19 Mb             3            --  
                                          aten::detach_         0.03%      11.307us         0.04%      15.811us       1.581us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            10            --  
                                        aten::embedding         0.02%       6.502us         0.16%      60.762us      60.762us       0.000us         0.00%       6.816us       6.816us           0 b           0 b       1.61 Mb           0 b             1            --  
                                  cudaDeviceSynchronize         0.02%       6.209us         0.02%       6.209us       6.209us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1            --  
                                                detach_         0.01%       4.504us         0.01%       4.504us       0.450us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            10            --  
                                       aten::lift_fresh         0.00%       1.499us         0.00%       1.499us       0.150us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            10            --  
                                     aten::resolve_conj         0.00%       0.718us         0.00%       0.718us       0.359us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             2            --  
                                      aten::resolve_neg         0.00%       0.471us         0.00%       0.471us       0.235us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             2            --  
                            mixed/cache_and_input_setup         0.00%       0.000us         0.00%       0.000us       0.000us     632.576us         2.03%     632.576us     632.576us           0 b           0 b           0 b           0 b             1            --  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       9.153us         0.03%       9.153us       0.915us           0 b           0 b           0 b           0 b            10            --  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 39.055ms
Self CUDA time total: 31.180ms

